,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선
903,2017.09.20,42850.0,5150.0,47700.0,47950.0,42850.0,4609488.0,45730.0,43275.0,41485.0,30348.333333333332,28228.88888888889,26716.666666666668,20205.833333333332
902,2017.09.21,42000.0,850.0,42300.0,44850.0,39350.0,6640429.0,44830.0,43600.0,42500.0,30905.0,28646.666666666668,27087.5,20458.333333333332
901,2017.09.22,41000.0,1000.0,43350.0,43400.0,40300.0,3451781.0,43870.0,43793.75,42920.0,31453.333333333332,29032.222222222223,27427.5,20702.5
898,2017.09.25,48500.0,7500.0,41200.0,50400.0,39600.0,7825058.0,44470.0,45018.75,43830.0,32286.666666666668,29590.0,27901.666666666668,21008.333333333332
897,2017.09.26,44000.0,4500.0,47900.0,49350.0,43950.0,5917162.0,43670.0,44706.25,44285.0,32961.666666666664,30061.11111111111,28300.0,21273.75
896,2017.09.27,43500.0,500.0,43200.0,45900.0,41550.0,4624472.0,43800.0,44418.75,44765.0,33610.0,30520.0,28655.0,21535.833333333332
895,2017.09.28,42900.0,600.0,43800.0,44450.0,42900.0,1948589.0,43980.0,44093.75,44405.0,34218.333333333336,30964.444444444445,29004.166666666668,21793.75
894,2017.09.29,44700.0,1800.0,43400.0,46750.0,43050.0,5009584.0,44720.0,43681.25,44295.0,34895.0,31426.666666666668,29365.0,22067.916666666668
890,2017.10.10,45200.0,500.0,45200.0,46300.0,44750.0,2020505.0,44060.0,43975.0,44265.0,35591.666666666664,31895.555555555555,29733.333333333332,22343.333333333332
889,2017.10.11,47000.0,1800.0,46000.0,48150.0,44700.0,3615637.0,44660.0,44600.0,44165.0,36366.666666666664,32388.88888888889,30116.666666666668,22635.416666666668
888,2017.10.12,47450.0,450.0,47450.0,49500.0,46800.0,4613273.0,45450.0,45406.25,44625.0,37176.666666666664,32872.22222222222,30515.0,22932.5
887,2017.10.13,46400.0,1050.0,47300.0,48400.0,46400.0,2820283.0,46150.0,45143.75,45065.0,37933.333333333336,33367.77777777778,30925.0,23222.083333333332
886,2017.10.16,47000.0,600.0,46900.0,48800.0,46450.0,2197900.0,46610.0,45518.75,45665.0,38725.0,33881.11111111111,31327.5,23516.25
883,2017.10.17,50400.0,3400.0,47600.0,50400.0,47100.0,5003481.0,47650.0,46381.25,45855.0,39630.0,34460.0,31788.333333333332,23840.0
882,2017.10.18,50600.0,200.0,49800.0,54300.0,49650.0,6300947.0,48370.0,47343.75,46515.0,40548.333333333336,35022.22222222222,32237.5,24164.583333333332
881,2017.10.19,52000.0,1400.0,51200.0,52400.0,48600.0,3071595.0,49280.0,48256.25,47365.0,41516.666666666664,35624.444444444445,32715.833333333332,24500.833333333332
880,2017.10.20,56500.0,4500.0,51500.0,56500.0,51000.0,6080851.0,51300.0,49668.75,48725.0,42568.333333333336,36317.77777777778,33270.833333333336,24875.833333333332
879,2017.10.23,60200.0,3700.0,57300.0,61000.0,56400.0,6282286.0,53940.0,51318.75,50275.0,43691.666666666664,37110.0,33880.0,25282.083333333332
875,2017.10.24,58400.0,1800.0,60900.0,66600.0,58400.0,8654347.0,55540.0,52687.5,51595.0,44701.666666666664,37885.555555555555,34463.333333333336,25672.5
874,2017.10.25,62700.0,4300.0,59500.0,63000.0,59200.0,5388853.0,57960.0,54725.0,53165.0,45893.333333333336,38751.11111111111,35128.333333333336,26100.833333333332
873,2017.10.26,61800.0,900.0,63500.0,64500.0,60500.0,3892965.0,59920.0,56575.0,54600.0,46903.333333333336,39590.0,35777.5,26519.166666666668
872,2017.10.27,63000.0,1200.0,62000.0,63200.0,60900.0,2491862.0,61220.0,58150.0,56260.0,47941.666666666664,40442.22222222222,36445.833333333336,26949.166666666668
871,2017.10.30,67000.0,4000.0,63400.0,67000.0,62000.0,4421223.0,62580.0,60200.0,58260.0,48948.333333333336,41388.88888888889,37164.166666666664,27412.916666666668
868,2017.10.31,67500.0,500.0,66500.0,69700.0,65400.0,3805973.0,64400.0,62137.5,59970.0,49885.0,42348.88888888889,37887.5,27880.833333333332
867,2017.11.01,68800.0,1300.0,68000.0,69500.0,67200.0,2076643.0,65620.0,63675.0,61790.0,50863.333333333336,43350.0,38620.833333333336,28361.25
866,2017.11.02,76700.0,7900.0,69500.0,79200.0,69100.0,7894441.0,68600.0,65737.5,64260.0,52130.0,44540.0,39470.833333333336,28905.833333333332
865,2017.11.03,81800.0,5100.0,78100.0,84200.0,77600.0,8257721.0,72360.0,68662.5,66790.0,53306.666666666664,45831.11111111111,40432.5,29491.666666666668
864,2017.11.06,80600.0,1200.0,83000.0,84500.0,74800.0,4380703.0,75080.0,70900.0,68830.0,54466.666666666664,47105.555555555555,41377.5,30069.583333333332
860,2017.11.07,74900.0,5700.0,82000.0,82700.0,71700.0,5847662.0,76560.0,72537.5,70480.0,55446.666666666664,48253.333333333336,42220.0,30600.0
859,2017.11.08,78000.0,3100.0,73300.0,78600.0,68500.0,7779991.0,78400.0,74412.5,72010.0,56446.666666666664,49474.444444444445,43098.333333333336,31158.333333333332
858,2017.11.09,76000.0,2000.0,77500.0,80800.0,76000.0,2735257.0,78260.0,75537.5,73430.0,57551.666666666664,50653.333333333336,43950.0,31702.916666666668
857,2017.11.10,75600.0,400.0,74800.0,77000.0,73800.0,2270451.0,77020.0,76550.0,74690.0,58671.666666666664,51778.88888888889,44788.333333333336,32244.166666666668
856,2017.11.13,80600.0,5000.0,73400.0,80700.0,73100.0,3941332.0,77020.0,78025.0,76050.0,59991.666666666664,52981.11111111111,45722.5,32826.25
853,2017.11.14,89400.0,8800.0,81400.0,89600.0,80600.0,6650916.0,79920.0,79612.5,78240.0,61355.0,54343.333333333336,46820.833333333336,33481.25
852,2017.11.15,96900.0,7500.0,91200.0,100800.0,90100.0,8936953.0,83700.0,81500.0,81050.0,63118.333333333336,55897.77777777778,48040.0,34198.333333333336
851,2017.11.16,98000.0,1100.0,99500.0,102000.0,91300.0,4726419.0,88100.0,83675.0,83180.0,64935.0,57375.555555555555,49272.5,34925.416666666664
850,2017.11.17,98000.0,0.0,99200.0,99800.0,96600.0,2020544.0,92580.0,86562.5,84800.0,66771.66666666667,58845.555555555555,50495.0,35648.333333333336
849,2017.11.20,127400.0,29400.0,98900.0,127400.0,98500.0,8232400.0,101940.0,92737.5,89480.0,69528.33333333333,60858.88888888889,52211.666666666664,36615.416666666664
845,2017.11.21,131000.0,3600.0,127700.0,152300.0,127700.0,14822693.0,110260.0,99612.5,95090.0,72388.33333333333,62894.444444444445,53990.0,37611.666666666664
844,2017.11.22,113500.0,17500.0,136100.0,137500.0,113000.0,10674533.0,113580.0,104350.0,98640.0,74605.0,64540.0,55485.833333333336,38460.833333333336
843,2017.11.23,124300.0,10800.0,109200.0,124300.0,103300.0,12349294.0,118840.0,109812.5,103470.0,77166.66666666667,66442.22222222222,57171.666666666664,39400.0
842,2017.11.24,107000.0,17300.0,122900.0,128000.0,107000.0,5778947.0,120640.0,112012.5,106610.0,79186.66666666667,67786.66666666667,58560.0,40190.833333333336
841,2017.11.27,108500.0,1500.0,101700.0,113000.0,100200.0,7546820.0,116860.0,113462.5,109400.0,81236.66666666667,69180.0,59980.833333333336,40990.833333333336
838,2017.11.28,92300.0,16200.0,110800.0,111000.0,91200.0,7651700.0,109120.0,112750.0,109690.0,82633.33333333333,70220.0,61131.666666666664,41654.166666666664
837,2017.11.29,98000.0,5700.0,94900.0,100300.0,86100.0,12555630.0,106020.0,112750.0,109800.0,84213.33333333333,71331.11111111111,62380.833333333336,42356.666666666664
836,2017.11.30,110500.0,12500.0,100200.0,110500.0,96900.0,12047443.0,103260.0,110637.5,111050.0,86163.33333333333,72834.44444444444,63840.0,43158.75
835,2017.12.01,108400.0,2100.0,116100.0,119900.0,107400.0,6059822.0,103540.0,107812.5,112090.0,87893.33333333333,74310.0,65230.833333333336,43943.75
834,2017.12.04,108200.0,200.0,105000.0,111200.0,103500.0,4043288.0,103480.0,107150.0,110170.0,89493.33333333333,75803.33333333333,66592.5,44712.916666666664
830,2017.12.05,90000.0,18200.0,109000.0,109000.0,88700.0,8028477.0,103020.0,102862.5,106070.0,90546.66666666667,76725.55555555556,67624.16666666667,45329.166666666664
829,2017.12.06,98300.0,8300.0,93000.0,99600.0,89900.0,9918547.0,103080.0,101775.0,104550.0,91733.33333333333,77932.22222222222,68813.33333333333,46015.0
828,2017.12.07,96600.0,1700.0,98900.0,102400.0,94500.0,5598464.0,100300.0,100287.5,101780.0,92893.33333333333,79112.22222222222,69898.33333333333,46665.833333333336
827,2017.12.08,91200.0,5400.0,97800.0,98800.0,88800.0,3754637.0,96860.0,100150.0,100200.0,93833.33333333333,80185.55555555556,70887.5,47268.333333333336
826,2017.12.11,89700.0,1500.0,91200.0,93700.0,83300.0,5224245.0,93160.0,99112.5,98320.0,94590.0,81185.55555555556,71769.16666666667,47855.416666666664
823,2017.12.12,88000.0,1700.0,90200.0,91700.0,85600.0,3802042.0,92760.0,96300.0,97890.0,95273.33333333333,82136.66666666667,72579.16666666667,48391.25
822,2017.12.13,89100.0,1100.0,89400.0,92400.0,88200.0,3566029.0,90920.0,93887.5,97000.0,95950.0,83072.22222222222,73406.66666666667,48908.75
821,2017.12.14,84900.0,4200.0,90500.0,90500.0,84500.0,4352875.0,88580.0,90975.0,94440.0,96223.33333333333,83904.44444444444,74176.66666666667,49416.25
820,2017.12.15,87600.0,2700.0,84700.0,89100.0,82000.0,5484558.0,87860.0,90675.0,92360.0,96416.66666666667,84820.0,74861.66666666667,49955.0
819,2017.12.18,82500.0,5100.0,89000.0,89300.0,81100.0,3058705.0,86420.0,88700.0,89790.0,96480.0,85608.88888888889,75473.33333333333,50463.333333333336
815,2017.12.19,84400.0,1900.0,82200.0,84400.0,76200.0,7379031.0,85700.0,87175.0,89230.0,96796.66666666667,86364.44444444444,76121.66666666667,51000.833333333336
814,2017.12.20,79500.0,4900.0,83400.0,85300.0,79500.0,4343480.0,83780.0,85712.5,87350.0,96846.66666666667,87006.66666666667,76646.66666666667,51497.083333333336
813,2017.12.21,75600.0,3900.0,79200.0,81400.0,75600.0,4274996.0,81920.0,83950.0,85250.0,96833.33333333333,87531.11111111111,77192.5,51954.583333333336
812,2017.12.22,81000.0,5400.0,75200.0,81700.0,73200.0,9468489.0,80600.0,83075.0,84230.0,97013.33333333333,88075.55555555556,77842.5,52465.0
811,2017.12.26,79000.0,2000.0,81300.0,85400.0,78500.0,7671506.0,79900.0,81812.5,83160.0,96960.0,88493.33333333333,78475.83333333333,52951.666666666664
808,2017.12.27,84700.0,5700.0,90000.0,90200.0,83500.0,8818567.0,79960.0,81787.5,82830.0,96803.33333333333,89077.77777777778,79079.16666666667,53490.416666666664
807,2017.12.28,93500.0,8800.0,84800.0,94300.0,83000.0,7303047.0,82760.0,82525.0,83270.0,96690.0,89762.22222222222,79904.16666666667,54102.083333333336
806,2018.01.02,102500.0,9000.0,95900.0,104000.0,93300.0,6824281.0,88140.0,85025.0,85030.0,96840.0,90666.66666666667,80887.5,54771.25
805,2018.01.03,103000.0,500.0,102600.0,104900.0,99500.0,4760150.0,92540.0,87350.0,86570.0,97006.66666666667,91555.55555555556,81889.16666666667,55446.666666666664
804,2018.01.04,92200.0,10800.0,102600.0,104000.0,92200.0,6538665.0,95180.0,88937.5,87540.0,95833.33333333333,92115.55555555556,82680.83333333333,56022.916666666664
800,2018.01.05,100000.0,7800.0,85800.0,101200.0,85700.0,8318372.0,98240.0,91987.5,89100.0,94800.0,92837.77777777778,83594.16666666667,56663.75
799,2018.01.08,93800.0,6200.0,98000.0,98400.0,92500.0,6352776.0,98300.0,93587.5,90530.0,94143.33333333333,93393.33333333333,84374.16666666667,57245.416666666664
798,2018.01.09,109000.0,15200.0,96500.0,119200.0,93800.0,12734902.0,99600.0,97337.5,93870.0,93633.33333333333,94111.11111111111,85400.0,57957.5
797,2018.01.10,98000.0,11000.0,105000.0,107300.0,97800.0,6588397.0,98600.0,99000.0,95570.0,93333.33333333333,94471.11111111111,86260.0,58592.5
796,2018.01.11,96700.0,1300.0,97600.0,100600.0,95200.0,4115386.0,99500.0,99400.0,97340.0,92940.0,94828.88888888889,87088.33333333333,59207.916666666664
793,2018.01.12,98100.0,1400.0,99800.0,103300.0,97100.0,6806596.0,99120.0,98850.0,98680.0,93133.33333333333,95344.44444444444,87883.33333333333,59835.833333333336
792,2018.01.15,103900.0,5800.0,101400.0,107500.0,99000.0,7308122.0,101140.0,98962.5,99720.0,93330.0,95920.0,88771.66666666667,60504.583333333336
791,2018.01.16,102900.0,1000.0,113200.0,114700.0,102500.0,6163319.0,99920.0,100300.0,99760.0,93076.66666666667,96517.77777777778,89620.0,61167.916666666664
790,2018.01.17,106900.0,4000.0,103400.0,108500.0,100100.0,4786797.0,101700.0,101162.5,100150.0,93026.66666666667,97213.33333333333,90460.0,61865.416666666664
789,2018.01.18,105200.0,1700.0,106900.0,108800.0,104900.0,2975280.0,103400.0,102587.5,101450.0,92926.66666666667,97760.0,91210.0,62545.0
785,2018.01.19,103000.0,2200.0,106300.0,109600.0,100200.0,3473985.0,104380.0,101837.5,101750.0,93360.0,98062.22222222222,91953.33333333333,63208.333333333336
784,2018.01.22,104100.0,1100.0,102600.0,106900.0,100000.0,2103216.0,104420.0,102600.0,102780.0,93553.33333333333,98222.22222222222,92643.33333333333,63885.833333333336
783,2018.01.23,115000.0,10900.0,106900.0,115000.0,105400.0,6011029.0,106840.0,104887.5,103380.0,94166.66666666667,98600.0,93530.0,64653.75
782,2018.01.24,110500.0,4500.0,115500.0,116600.0,110000.0,4417311.0,107560.0,106437.5,104630.0,94810.0,98877.77777777778,94321.66666666667,65383.75
781,2018.01.25,111500.0,1000.0,110700.0,112800.0,107600.0,2508539.0,108820.0,107387.5,106110.0,95536.66666666667,98524.44444444444,95063.33333333333,66113.75
778,2018.01.26,110000.0,1500.0,110300.0,112500.0,109000.0,1882386.0,110220.0,108275.0,107300.0,96270.0,98057.77777777778,95771.66666666667,66829.58333333333
777,2018.01.29,110000.0,0.0,110300.0,112800.0,109600.0,1844918.0,111400.0,108662.5,107910.0,96966.66666666667,97980.0,96458.33333333333,67539.58333333333
776,2018.01.30,110100.0,100.0,110500.0,114600.0,110100.0,2989244.0,110420.0,109275.0,108630.0,97806.66666666667,97664.44444444444,97015.0,68242.91666666667
775,2018.01.31,105900.0,4200.0,109000.0,110700.0,105700.0,2340061.0,109500.0,109637.5,108530.0,98416.66666666667,97640.0,97416.66666666667,68924.58333333333
774,2018.02.01,100300.0,5600.0,106600.0,107400.0,99800.0,2669463.0,107260.0,109162.5,108040.0,99010.0,97457.77777777778,97745.0,69561.25
770,2018.02.02,104200.0,3900.0,100000.0,105700.0,98600.0,2460966.0,106100.0,107812.5,108160.0,99670.0,97722.22222222222,98233.33333333333,70226.66666666667
769,2018.02.05,97500.0,6700.0,101200.0,102100.0,97400.0,1780924.0,103600.0,106187.5,107500.0,100270.0,97711.11111111111,98558.33333333333,70828.33333333333
